id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,172,147,40.71000700,19.94577900,22,5547,5288,3,11269,87
2,Dibër,340,337,41.59991200,20.26165100,2,2409,2022,1,9730,47
3,Durrës,1574,1502,41.33054100,19.46326500,69,9602,7835,3,26014,193
4,Elbasan,453,418,41.11456500,20.08415200,34,7841,7170,1,16636,218
5,Fier,2647,2603,40.72902000,19.56091000,39,10506,7652,5,17177,207
6,Gjirokastër,1225,1208,40.07869700,20.13633000,16,4225,2951,1,11500,49
7,Korçe,809,805,40.61812600,20.77752800,4,5528,4621,0,14149,98
8,Kukës,346,346,42.07545200,20.42317600,0,2591,2212,0,11714,33
9,Lezhë,635,628,41.78537300,19.64099400,6,5654,4933,1,14316,86
10,Shkodër,1299,1275,42.06776800,19.51425000,23,6395,4986,1,18524,110
11,Tiranë,22994,22862,41.33278100,19.81696400,124,52547,28652,8,361963,901
12,Vlorë,1422,1393,40.46778700,19.48373700,28,8355,6825,1,15405,108
