id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,891,873,40.71000700,19.94577900,17,3336,2390,1,7199,55
2,Dibër,433,424,41.59991200,20.26165100,8,1850,1388,1,6057,29
3,Durrës,1623,1593,41.33054100,19.46326500,28,6445,4682,2,17961,140
4,Elbasan,1382,1362,41.11456500,20.08415200,18,4893,3380,2,9821,131
5,Fier,2326,2294,40.72902000,19.56091000,30,6728,4277,2,9972,125
6,Gjirokastër,605,595,40.07869700,20.13633000,10,2363,1727,0,7421,31
7,Korçe,936,929,40.61812600,20.77752800,6,3745,2737,1,8210,72
8,Kukës,479,466,42.07545200,20.42317600,13,1787,1278,0,7989,30
9,Lezhë,1047,1024,41.78537300,19.64099400,20,3820,2710,3,9394,63
10,Shkodër,1447,1440,42.06776800,19.51425000,7,4331,2810,0,12324,74
11,Tiranë,16807,16665,41.33278100,19.81696400,135,33895,16512,7,248323,576
12,Vlorë,1347,1315,40.46778700,19.48373700,32,4934,3533,0,9423,54
