id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,175,150,40.71000700,19.94577900,22,5434,5173,3,11074,86
2,Dibër,344,341,41.59991200,20.26165100,2,2406,2016,1,9560,46
3,Durrës,1572,1495,41.33054100,19.46326500,73,9533,7769,4,25725,192
4,Elbasan,444,414,41.11456500,20.08415200,26,7744,7085,4,16375,215
5,Fier,2575,2531,40.72902000,19.56091000,39,10385,7603,5,16922,207
6,Gjirokastër,1215,1198,40.07869700,20.13633000,16,4156,2893,1,11331,48
7,Korçe,810,806,40.61812600,20.77752800,4,5423,4516,0,13915,97
8,Kukës,326,326,42.07545200,20.42317600,0,2541,2182,0,11539,33
9,Lezhë,674,667,41.78537300,19.64099400,6,5611,4851,1,14089,86
10,Shkodër,1279,1256,42.06776800,19.51425000,22,6321,4932,1,18294,110
11,Tiranë,23074,22944,41.33278100,19.81696400,119,52225,28256,11,357663,895
12,Vlorë,1458,1428,40.46778700,19.48373700,28,8243,6678,2,15172,107
