id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,97,92,40.71000700,19.94577900,5,6631,6441,0,16091,93
2,Dibër,92,90,41.59991200,20.26165100,2,2504,2364,0,14098,48
3,Durrës,224,215,41.33054100,19.46326500,8,10214,9759,1,31944,231
4,Elbasan,136,125,41.11456500,20.08415200,7,8669,8285,4,21986,248
5,Fier,408,399,40.72902000,19.56091000,9,11500,10854,0,22492,238
6,Gjirokastër,239,236,40.07869700,20.13633000,3,4831,4532,0,15703,60
7,Korçe,248,243,40.61812600,20.77752800,5,6636,6274,0,19103,114
8,Kukës,80,80,42.07545200,20.42317600,0,2857,2743,0,16206,34
9,Lezhë,98,97,41.78537300,19.64099400,0,6135,5948,1,19584,89
10,Shkodër,353,347,42.06776800,19.51425000,6,7376,6882,0,23501,141
11,Tiranë,11726,11681,41.33278100,19.81696400,40,55185,42472,5,428856,987
12,Vlorë,215,207,40.46778700,19.48373700,8,9039,8699,0,20491,125
