id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,420,384,40.71000700,19.94577900,33,5193,4691,3,10474,82
2,Dibër,340,328,41.59991200,20.26165100,11,2361,1976,1,9016,45
3,Durrës,1662,1582,41.33054100,19.46326500,76,9271,7425,4,24645,184
4,Elbasan,624,537,41.11456500,20.08415200,82,7426,6600,5,15375,202
5,Fier,2540,2465,40.72902000,19.56091000,69,10003,7278,6,15962,185
6,Gjirokastër,1219,1202,40.07869700,20.13633000,16,3923,2659,1,10755,45
7,Korçe,879,871,40.61812600,20.77752800,8,5122,4150,0,13035,93
8,Kukës,306,303,42.07545200,20.42317600,2,2436,2097,1,11019,33
9,Lezhë,694,679,41.78537300,19.64099400,14,5313,4535,1,13329,84
10,Shkodër,1327,1293,42.06776800,19.51425000,34,5945,4518,0,17374,100
11,Tiranë,23511,23328,41.33278100,19.81696400,172,50506,26140,11,341438,855
12,Vlorë,1659,1589,40.46778700,19.48373700,66,7943,6190,4,14332,94
