id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,14,14,40.71000700,19.94577900,0,13201,13016,0,37802,171
2,Dibër,0,0,41.59991200,20.26165100,0,4124,4067,0,35521,57
3,Durrës,4,4,41.33054100,19.46326500,0,19718,19357,0,56854,357
4,Elbasan,10,8,41.11456500,20.08415200,2,16362,16030,0,45176,322
5,Fier,29,29,40.72902000,19.56091000,0,25618,25242,0,44169,347
6,Gjirokastër,7,7,40.07869700,20.13633000,0,10825,10722,0,36340,96
7,Korçe,14,14,40.61812600,20.77752800,0,11199,11030,0,43381,155
8,Kukës,4,4,42.07545200,20.42317600,0,4998,4958,0,37961,36
9,Lezhë,1,1,41.78537300,19.64099400,0,11076,10953,0,40720,122
10,Shkodër,12,12,42.06776800,19.51425000,0,16678,16491,0,44960,175
11,Tiranë,201,199,41.33278100,19.81696400,2,120651,119014,0,1328589,1436
12,Vlorë,25,23,40.46778700,19.48373700,2,20156,19909,0,44319,222
