id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,139,137,40.71000700,19.94577900,2,393,251,0,2954,3
2,Dibër,75,69,41.59991200,20.26165100,6,219,133,0,1917,11
3,Durrës,563,536,41.33054100,19.46326500,22,1777,1167,5,8615,47
4,Elbasan,215,193,41.11456500,20.08415200,22,777,534,0,3886,28
5,Fier,244,229,40.72902000,19.56091000,15,905,638,0,4485,23
6,Gjirokastër,59,58,40.07869700,20.13633000,1,235,171,0,2842,5
7,Korçe,280,258,40.61812600,20.77752800,22,773,472,0,2900,21
8,Kukës,147,138,42.07545200,20.42317600,9,490,331,0,2839,12
9,Lezhë,269,263,41.78537300,19.64099400,6,733,447,0,3927,17
10,Shkodër,401,387,42.06776800,19.51425000,12,1041,596,2,5894,44
11,Tiranë,2823,2723,41.33278100,19.81696400,94,7397,4377,6,48962,197
12,Vlorë,194,186,40.46778700,19.48373700,6,491,289,2,4083,8
