id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,219,218,40.71000700,19.94577900,1,13629,13238,0,39952,172
2,Dibër,66,66,41.59991200,20.26165100,0,4211,4088,0,37646,57
3,Durrës,357,353,41.33054100,19.46326500,4,20503,19789,0,59083,357
4,Elbasan,195,194,41.11456500,20.08415200,1,16678,16161,0,47346,322
5,Fier,380,374,40.72902000,19.56091000,6,27314,26587,0,46521,347
6,Gjirokastër,164,164,40.07869700,20.13633000,0,11223,10960,0,38200,99
7,Korçe,88,88,40.61812600,20.77752800,0,11426,11183,0,45581,155
8,Kukës,29,29,42.07545200,20.42317600,0,5047,4982,0,40086,36
9,Lezhë,130,130,41.78537300,19.64099400,0,11461,11207,0,42870,124
10,Shkodër,196,193,42.06776800,19.51425000,3,17152,16781,0,47110,175
11,Tiranë,3507,3492,41.33278100,19.81696400,15,128239,123285,0,1375878,1447
12,Vlorë,328,328,40.46778700,19.48373700,0,21293,20742,0,46479,223
