id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,504,499,40.71000700,19.94577900,5,10755,10098,0,29702,153
2,Dibër,196,194,41.59991200,20.26165100,2,3668,3416,0,27491,56
3,Durrës,1216,1203,41.33054100,19.46326500,11,16602,15065,2,48744,321
4,Elbasan,1093,1086,41.11456500,20.08415200,5,13657,12255,2,37066,309
5,Fier,1270,1251,40.72902000,19.56091000,16,20960,19365,3,36159,325
6,Gjirokastër,609,606,40.07869700,20.13633000,3,8202,7505,0,28370,88
7,Korçe,407,400,40.61812600,20.77752800,6,9553,8997,1,35271,149
8,Kukës,128,123,42.07545200,20.42317600,5,4394,4230,0,29951,36
9,Lezhë,459,451,41.78537300,19.64099400,8,9551,8975,0,32760,117
10,Shkodër,922,916,42.06776800,19.51425000,6,13945,12854,0,36853,169
11,Tiranë,7601,7566,41.33278100,19.81696400,29,95509,86583,6,1164229,1325
12,Vlorë,913,907,40.46778700,19.48373700,6,15868,14756,0,36205,199
