id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,0,0,40.71000700,19.94577900,0,6697,6597,0,19741,100
2,Dibër,0,0,41.59991200,20.26165100,0,2513,2465,0,17948,48
3,Durrës,4,3,41.33054100,19.46326500,1,10256,10018,0,35844,234
4,Elbasan,11,6,41.11456500,20.08415200,5,8737,8474,0,27196,252
5,Fier,10,10,40.72902000,19.56091000,0,11558,11306,0,26249,242
6,Gjirokastër,2,2,40.07869700,20.13633000,0,4885,4819,0,19113,64
7,Korçe,8,8,40.61812600,20.77752800,0,6776,6650,0,23703,118
8,Kukës,2,2,42.07545200,20.42317600,0,2874,2838,0,19846,34
9,Lezhë,5,5,41.78537300,19.64099400,0,6189,6093,0,23260,91
10,Shkodër,6,6,42.06776800,19.51425000,0,7497,7344,0,26517,147
11,Tiranë,43,41,41.33278100,19.81696400,2,55508,54468,0,580765,997
12,Vlorë,10,10,40.46778700,19.48373700,0,9126,8987,0,24041,129
