id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,44,41,40.71000700,19.94577900,3,93,48,0,1215,1
2,Dibër,34,33,41.59991200,20.26165100,1,64,28,0,482,2
3,Durrës,344,322,41.33054100,19.46326500,15,904,532,7,4763,28
4,Elbasan,53,49,41.11456500,20.08415200,4,145,85,0,1345,7
5,Fier,99,87,40.72902000,19.56091000,12,276,167,0,2657,10
6,Gjirokastër,32,30,40.07869700,20.13633000,1,64,32,1,1243,0
7,Korçe,85,84,40.61812600,20.77752800,1,175,85,0,1017,5
8,Kukës,90,89,42.07545200,20.42317600,1,217,122,0,1290,5
9,Lezhë,86,77,41.78537300,19.64099400,7,262,171,2,1888,5
10,Shkodër,232,230,42.06776800,19.51425000,1,582,319,1,3198,31
11,Tiranë,1477,1419,41.33278100,19.81696400,47,3016,1449,11,18861,90
12,Vlorë,97,93,40.46778700,19.48373700,4,218,117,0,2130,4
