id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,116,109,40.71000700,19.94577900,6,272,154,1,2274,2
2,Dibër,73,64,41.59991200,20.26165100,9,157,76,0,1367,8
3,Durrës,567,549,41.33054100,19.46326500,16,1565,952,2,7465,46
4,Elbasan,287,267,41.11456500,20.08415200,19,600,290,1,3172,23
5,Fier,222,212,40.72902000,19.56091000,9,658,418,1,3970,18
6,Gjirokastër,72,70,40.07869700,20.13633000,2,181,105,0,2427,4
7,Korçe,245,227,40.61812600,20.77752800,18,564,302,0,2424,17
8,Kukës,142,133,42.07545200,20.42317600,8,426,274,1,2346,10
9,Lezhë,297,282,41.78537300,19.64099400,14,629,317,1,3284,15
10,Shkodër,372,356,42.06776800,19.51425000,15,904,493,1,5075,39
11,Tiranë,2501,2444,41.33278100,19.81696400,52,6022,3348,5,37874,173
12,Vlorë,189,185,40.46778700,19.48373700,4,407,211,0,3653,7
