id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,174,174,40.71000700,19.94577900,0,13065,12723,0,35752,168
2,Dibër,15,15,41.59991200,20.26165100,0,4115,4043,0,33541,57
3,Durrës,106,98,41.33054100,19.46326500,6,19604,19142,2,54794,356
4,Elbasan,316,309,41.11456500,20.08415200,7,16220,15583,0,43116,321
5,Fier,335,325,40.72902000,19.56091000,8,25193,24514,2,42209,344
6,Gjirokastër,137,137,40.07869700,20.13633000,0,10645,10412,0,34420,96
7,Korçe,60,60,40.61812600,20.77752800,0,11121,10908,0,41321,153
8,Kukës,131,131,42.07545200,20.42317600,0,4923,4756,0,36001,36
9,Lezhë,245,245,41.78537300,19.64099400,0,10998,10631,0,38760,122
10,Shkodër,106,98,42.06776800,19.51425000,7,16582,16303,1,42903,173
11,Tiranë,699,685,41.33278100,19.81696400,12,119411,117287,2,1298218,1425
12,Vlorë,182,178,40.46778700,19.48373700,4,19686,19286,0,42255,218
