id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,87,83,40.71000700,19.94577900,4,6640,6458,0,16341,95
2,Dibër,63,61,41.59991200,20.26165100,2,2505,2394,0,14338,48
3,Durrës,146,138,41.33054100,19.46326500,6,10225,9848,2,32194,231
4,Elbasan,126,119,41.11456500,20.08415200,6,8679,8305,1,22236,248
5,Fier,224,216,40.72902000,19.56091000,8,11524,11061,0,22742,239
6,Gjirokastër,212,210,40.07869700,20.13633000,2,4852,4579,0,15953,61
7,Korçe,216,212,40.61812600,20.77752800,4,6688,6357,0,19363,115
8,Kukës,52,52,42.07545200,20.42317600,0,2862,2776,0,16456,34
9,Lezhë,101,99,41.78537300,19.64099400,2,6143,5951,0,19834,91
10,Shkodër,278,272,42.06776800,19.51425000,6,7387,6966,0,23751,143
11,Tiranë,7685,7647,41.33278100,19.81696400,33,55270,46592,5,439631,993
12,Vlorë,160,153,40.46778700,19.48373700,7,9070,8785,0,20741,125
