id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,42,40,40.71000700,19.94577900,2,6654,6516,0,16791,96
2,Dibër,1,1,41.59991200,20.26165100,0,2505,2456,0,14798,48
3,Durrës,24,19,41.33054100,19.46326500,4,10232,9975,1,32644,233
4,Elbasan,48,42,41.11456500,20.08415200,5,8698,8399,1,22686,251
5,Fier,44,34,40.72902000,19.56091000,8,11535,11249,2,23192,242
6,Gjirokastër,42,40,40.07869700,20.13633000,2,4869,4764,0,16403,63
7,Korçe,136,133,40.61812600,20.77752800,3,6737,6486,0,19803,115
8,Kukës,13,13,42.07545200,20.42317600,0,2866,2819,0,16906,34
9,Lezhë,46,46,41.78537300,19.64099400,0,6158,6021,0,20284,91
10,Shkodër,106,103,42.06776800,19.51425000,2,7426,7174,1,24201,146
11,Tiranë,1254,1223,41.33278100,19.81696400,28,55337,53089,3,460506,994
12,Vlorë,53,47,40.46778700,19.48373700,5,9101,8921,1,21191,127
