id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,4,4,40.71000700,19.94577900,0,15808,15628,0,45467,176
2,Dibër,1,1,41.59991200,20.26165100,0,4802,4744,0,43161,57
3,Durrës,1,1,41.33054100,19.46326500,0,24171,23804,0,64614,366
4,Elbasan,0,0,41.11456500,20.08415200,0,18434,18109,0,52864,325
5,Fier,6,6,40.72902000,19.56091000,0,33163,32803,0,52036,354
6,Gjirokastër,9,9,40.07869700,20.13633000,0,12814,12702,0,43687,103
7,Korçe,0,0,40.61812600,20.77752800,0,13276,13116,0,51086,160
8,Kukës,1,1,42.07545200,20.42317600,0,5397,5359,0,45591,37
9,Lezhë,1,1,41.78537300,19.64099400,0,12886,12760,0,48365,125
10,Shkodër,1,1,42.06776800,19.51425000,0,19206,19028,0,52655,177
11,Tiranë,140,136,41.33278100,19.81696400,0,147048,145419,4,1411315,1489
12,Vlorë,3,3,40.46778700,19.48373700,0,25203,24975,0,51994,225
