id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,125,122,40.71000700,19.94577900,3,369,241,0,2819,3
2,Dibër,77,69,41.59991200,20.26165100,7,216,129,1,1827,10
3,Durrës,563,533,41.33054100,19.46326500,25,1743,1133,5,8450,47
4,Elbasan,226,203,41.11456500,20.08415200,23,753,499,0,3796,28
5,Fier,225,208,40.72902000,19.56091000,17,843,595,0,4410,23
6,Gjirokastër,55,54,40.07869700,20.13633000,1,230,170,0,2782,5
7,Korçe,253,227,40.61812600,20.77752800,26,723,450,0,2825,20
8,Kukës,139,130,42.07545200,20.42317600,9,479,328,0,2764,12
9,Lezhë,256,250,41.78537300,19.64099400,6,711,439,0,3819,16
10,Shkodër,393,379,42.06776800,19.51425000,12,1023,587,2,5774,43
11,Tiranë,2711,2624,41.33278100,19.81696400,80,7162,4259,7,47152,192
12,Vlorë,185,178,40.46778700,19.48373700,5,478,285,2,4023,8
