id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,768,763,40.71000700,19.94577900,5,11112,10189,0,30502,155
2,Dibër,266,262,41.59991200,20.26165100,4,3810,3488,0,28291,56
3,Durrës,1736,1723,41.33054100,19.46326500,11,17274,15214,2,49544,324
4,Elbasan,1502,1491,41.11456500,20.08415200,9,14284,12471,2,37866,311
5,Fier,1613,1588,40.72902000,19.56091000,21,21660,19719,4,36959,328
6,Gjirokastër,979,969,40.07869700,20.13633000,10,8691,7622,0,29170,90
7,Korçe,683,673,40.61812600,20.77752800,9,9894,9062,1,36071,149
8,Kukës,193,188,42.07545200,20.42317600,5,4475,4246,0,30751,36
9,Lezhë,698,690,41.78537300,19.64099400,8,9883,9068,0,33560,117
10,Shkodër,1308,1302,42.06776800,19.51425000,6,14442,12965,0,37653,169
11,Tiranë,10157,10117,41.33278100,19.81696400,34,100615,89124,6,1189493,1334
12,Vlorë,1264,1253,40.46778700,19.48373700,11,16497,15033,0,37005,200
