id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,33,32,40.71000700,19.94577900,1,6683,6552,0,17641,98
2,Dibër,5,5,41.59991200,20.26165100,0,2510,2457,0,15848,48
3,Durrës,6,4,41.33054100,19.46326500,2,10240,10000,0,33744,234
4,Elbasan,23,16,41.11456500,20.08415200,5,8715,8440,2,25086,252
5,Fier,4,1,40.72902000,19.56091000,2,11545,11299,1,24149,242
6,Gjirokastër,14,14,40.07869700,20.13633000,0,4876,4799,0,17013,63
7,Korçe,63,61,40.61812600,20.77752800,1,6762,6581,1,21603,118
8,Kukës,6,6,42.07545200,20.42317600,0,2870,2830,0,17746,34
9,Lezhë,25,25,41.78537300,19.64099400,0,6173,6057,0,21160,91
10,Shkodër,59,58,42.06776800,19.51425000,1,7454,7248,0,24417,147
11,Tiranë,128,110,41.33278100,19.81696400,15,55408,54284,3,487087,996
12,Vlorë,13,12,40.46778700,19.48373700,1,9115,8974,0,21941,128
