id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,972,954,40.71000700,19.94577900,17,3563,2536,1,7784,55
2,Dibër,408,400,41.59991200,20.26165100,8,1933,1493,0,6522,32
3,Durrës,1730,1698,41.33054100,19.46326500,31,6856,4982,1,19065,144
4,Elbasan,1418,1383,41.11456500,20.08415200,33,5232,3680,2,10546,134
5,Fier,2692,2667,40.72902000,19.56091000,22,7355,4534,3,11072,129
6,Gjirokastër,677,664,40.07869700,20.13633000,12,2501,1791,1,8121,33
7,Korçe,964,953,40.61812600,20.77752800,10,3856,2819,1,8785,73
8,Kukës,478,465,42.07545200,20.42317600,13,1888,1380,0,8504,30
9,Lezhë,1091,1068,41.78537300,19.64099400,22,4066,2911,1,10029,64
10,Shkodër,1546,1538,42.06776800,19.51425000,7,4546,2926,1,12924,74
11,Tiranë,17910,17707,41.33278100,19.81696400,193,35899,17379,10,259428,610
12,Vlorë,1544,1510,40.46778700,19.48373700,28,5387,3788,6,10223,55
