id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,237,223,40.71000700,19.94577900,14,565,323,0,3714,5
2,Dibër,93,88,41.59991200,20.26165100,5,262,158,0,2627,11
3,Durrës,779,751,41.33054100,19.46326500,25,2083,1249,3,9785,55
4,Elbasan,369,342,41.11456500,20.08415200,25,1037,630,2,4591,38
5,Fier,535,504,40.72902000,19.56091000,29,1309,748,2,5350,26
6,Gjirokastër,119,114,40.07869700,20.13633000,5,324,199,0,3552,6
7,Korçe,490,466,40.61812600,20.77752800,23,1101,585,1,3565,26
8,Kukës,184,170,42.07545200,20.42317600,14,555,355,0,3504,16
9,Lezhë,388,383,41.78537300,19.64099400,5,882,470,0,4639,24
10,Shkodër,498,488,42.06776800,19.51425000,9,1211,666,1,6614,47
11,Tiranë,4247,4136,41.33278100,19.81696400,107,9466,5003,4,61171,216
12,Vlorë,321,315,40.46778700,19.48373700,5,650,319,1,4818,10
