id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,50,50,40.71000700,19.94577900,0,15709,15483,0,44212,176
2,Dibër,44,44,41.59991200,20.26165100,0,4754,4653,0,41906,57
3,Durrës,115,114,41.33054100,19.46326500,1,24024,23543,0,63343,366
4,Elbasan,135,132,41.11456500,20.08415200,3,18365,17905,0,51607,325
5,Fier,139,138,40.72902000,19.56091000,1,32828,32336,0,50781,353
6,Gjirokastër,55,55,40.07869700,20.13633000,0,12613,12457,0,42470,101
7,Korçe,91,91,40.61812600,20.77752800,0,13200,12950,0,49841,159
8,Kukës,2,2,42.07545200,20.42317600,0,5381,5342,0,44336,37
9,Lezhë,28,28,41.78537300,19.64099400,0,12804,12651,0,47130,125
10,Shkodër,166,166,42.06776800,19.51425000,0,19076,18733,0,51400,177
11,Tiranë,815,805,41.33278100,19.81696400,10,145740,143442,0,1429854,1483
12,Vlorë,88,85,40.46778700,19.48373700,3,24876,24563,0,50739,225
