id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,283,283,40.71000700,19.94577900,0,13017,12567,0,35402,167
2,Dibër,20,20,41.59991200,20.26165100,0,4106,4029,0,33191,57
3,Durrës,159,149,41.33054100,19.46326500,8,19565,19052,2,54444,354
4,Elbasan,416,407,41.11456500,20.08415200,7,16165,15428,2,42766,321
5,Fier,610,598,40.72902000,19.56091000,10,25103,24150,2,41859,343
6,Gjirokastër,129,129,40.07869700,20.13633000,0,10596,10371,0,34070,96
7,Korçe,94,92,40.61812600,20.77752800,0,11091,10844,2,40971,153
8,Kukës,161,161,42.07545200,20.42317600,0,4904,4707,0,35651,36
9,Lezhë,246,246,41.78537300,19.64099400,0,10974,10606,0,38460,122
10,Shkodër,126,116,42.06776800,19.51425000,10,16559,16260,0,42553,173
11,Tiranë,1158,1142,41.33278100,19.81696400,12,119078,116506,4,1291361,1414
12,Vlorë,361,347,40.46778700,19.48373700,13,19576,18998,1,41905,217
