id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,41,40,40.71000700,19.94577900,1,6674,6535,0,17391,98
2,Dibër,4,4,41.59991200,20.26165100,0,2509,2457,0,15598,48
3,Durrës,16,14,41.33054100,19.46326500,2,10242,9992,0,33494,234
4,Elbasan,36,29,41.11456500,20.08415200,5,8711,8424,2,24436,251
5,Fier,18,13,40.72902000,19.56091000,4,11540,11280,1,23899,242
6,Gjirokastër,27,27,40.07869700,20.13633000,0,4874,4784,0,16763,63
7,Korçe,91,87,40.61812600,20.77752800,3,6754,6546,1,21353,117
8,Kukës,11,11,42.07545200,20.42317600,0,2870,2825,0,17496,34
9,Lezhë,31,31,41.78537300,19.64099400,0,6169,6047,0,20910,91
10,Shkodër,82,81,42.06776800,19.51425000,1,7448,7219,0,24167,147
11,Tiranë,343,323,41.33278100,19.81696400,18,55382,54043,2,475769,996
12,Vlorë,40,39,40.46778700,19.48373700,1,9112,8945,0,21691,127
