id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,49,46,40.71000700,19.94577900,2,103,53,1,1305,1
2,Dibër,35,35,41.59991200,20.26165100,0,68,31,0,528,2
3,Durrës,360,335,41.33054100,19.46326500,20,956,566,5,5008,30
4,Elbasan,69,67,41.11456500,20.08415200,2,172,96,0,1502,7
5,Fier,129,118,40.72902000,19.56091000,11,326,187,0,2767,10
6,Gjirokastër,33,28,40.07869700,20.13633000,4,74,40,1,1328,1
7,Korçe,99,96,40.61812600,20.77752800,3,203,98,0,1147,6
8,Kukës,96,93,42.07545200,20.42317600,3,230,129,0,1395,5
9,Lezhë,104,99,41.78537300,19.64099400,4,292,183,1,1993,5
10,Shkodër,253,253,42.06776800,19.51425000,0,610,324,0,3359,33
11,Tiranë,1657,1595,41.33278100,19.81696400,52,3408,1651,10,20274,100
12,Vlorë,107,102,40.46778700,19.48373700,5,234,122,0,2239,5
