id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,10,10,40.71000700,19.94577900,0,15773,15587,0,44517,176
2,Dibër,19,19,41.59991200,20.26165100,0,4780,4704,0,42211,57
3,Durrës,31,31,41.33054100,19.46326500,0,24105,23708,0,63648,366
4,Elbasan,70,70,41.11456500,20.08415200,0,18413,18018,0,51912,325
5,Fier,59,58,40.72902000,19.56091000,1,33028,32615,0,51086,354
6,Gjirokastër,9,9,40.07869700,20.13633000,0,12696,12586,0,42775,101
7,Korçe,13,13,40.61812600,20.77752800,0,13251,13078,0,50146,160
8,Kukës,0,0,42.07545200,20.42317600,0,5388,5351,0,44641,37
9,Lezhë,20,20,41.78537300,19.64099400,0,12841,12696,0,47435,125
10,Shkodër,59,59,42.06776800,19.51425000,0,19163,18927,0,51705,177
11,Tiranë,300,295,41.33278100,19.81696400,5,146337,144551,0,1437113,1486
12,Vlorë,36,36,40.46778700,19.48373700,0,25032,24771,0,51044,225
