id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,10,8,40.71000700,19.94577900,1,6697,6588,1,18541,99
2,Dibër,3,3,41.59991200,20.26165100,0,2513,2462,0,16748,48
3,Durrës,12,12,41.33054100,19.46326500,0,10250,10004,0,34644,234
4,Elbasan,6,6,41.11456500,20.08415200,0,8724,8466,0,25996,252
5,Fier,1,1,40.72902000,19.56091000,0,11548,11305,0,25049,242
6,Gjirokastër,2,0,40.07869700,20.13633000,0,4882,4817,2,17913,63
7,Korçe,1,1,40.61812600,20.77752800,0,6764,6645,0,22503,118
8,Kukës,2,2,42.07545200,20.42317600,0,2872,2836,0,18646,34
9,Lezhë,7,7,41.78537300,19.64099400,0,6185,6087,0,22060,91
10,Shkodër,43,43,42.06776800,19.51425000,0,7483,7293,0,25317,147
11,Tiranë,31,30,41.33278100,19.81696400,1,55456,54428,0,526476,997
12,Vlorë,0,0,40.46778700,19.48373700,0,9116,8987,0,22841,129
