id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,711,706,40.71000700,19.94577900,5,11044,10178,0,30402,155
2,Dibër,271,267,41.59991200,20.26165100,4,3766,3439,0,28191,56
3,Durrës,1639,1626,41.33054100,19.46326500,11,17154,15192,2,49444,323
4,Elbasan,1444,1433,41.11456500,20.08415200,9,14206,12452,2,37766,310
5,Fier,1517,1492,40.72902000,19.56091000,21,21523,19678,4,36859,328
6,Gjirokastër,914,904,40.07869700,20.13633000,10,8597,7593,0,29070,90
7,Korçe,632,622,40.61812600,20.77752800,9,9839,9058,1,35971,149
8,Kukës,180,175,42.07545200,20.42317600,5,4460,4244,0,30651,36
9,Lezhë,675,667,41.78537300,19.64099400,8,9836,9044,0,33460,117
10,Shkodër,1226,1220,42.06776800,19.51425000,6,14345,12950,0,37553,169
11,Tiranë,9998,9958,41.33278100,19.81696400,32,99789,88459,8,1185313,1332
12,Vlorë,1202,1191,40.46778700,19.48373700,11,16381,14979,0,36905,200
