id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,182,173,40.71000700,19.94577900,9,470,283,0,3269,5
2,Dibër,84,79,41.59991200,20.26165100,5,243,148,0,2184,11
3,Durrës,651,631,41.33054100,19.46326500,15,1906,1204,5,9072,51
4,Elbasan,265,235,41.11456500,20.08415200,29,884,587,1,4149,32
5,Fier,364,339,40.72902000,19.56091000,22,1073,685,3,4811,24
6,Gjirokastër,76,71,40.07869700,20.13633000,5,270,188,0,3104,6
7,Korçe,356,329,40.61812600,20.77752800,26,893,512,1,3160,25
8,Kukës,165,151,42.07545200,20.42317600,14,516,338,0,3099,13
9,Lezhë,324,318,41.78537300,19.64099400,5,801,458,1,4199,19
10,Shkodër,451,441,42.06776800,19.51425000,9,1128,630,1,6174,47
11,Tiranë,3176,3075,41.33278100,19.81696400,95,8047,4665,6,54119,206
12,Vlorë,231,224,40.46778700,19.48373700,5,543,303,2,4354,9
