id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,62,58,40.71000700,19.94577900,1,124,61,3,1526,1
2,Dibër,40,39,41.59991200,20.26165100,1,86,43,0,679,3
3,Durrës,486,470,41.33054100,19.46326500,11,1138,619,5,5564,33
4,Elbasan,117,108,41.11456500,20.08415200,7,240,114,2,1835,9
5,Fier,177,169,40.72902000,19.56091000,7,400,213,1,3011,10
6,Gjirokastër,43,40,40.07869700,20.13633000,3,94,48,0,1551,3
7,Korçe,146,139,40.61812600,20.77752800,6,279,124,1,1400,9
8,Kukës,117,112,42.07545200,20.42317600,5,281,159,0,1605,5
9,Lezhë,152,145,41.78537300,19.64099400,5,358,200,2,2258,6
10,Shkodër,298,298,42.06776800,19.51425000,0,673,341,0,3751,34
11,Tiranë,1959,1902,41.33278100,19.81696400,52,4014,1936,5,23412,119
12,Vlorë,146,142,40.46778700,19.48373700,4,280,128,0,2580,6
