id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,65,57,40.71000700,19.94577900,8,6546,6390,0,14989,91
2,Dibër,253,251,41.59991200,20.26165100,2,2497,2197,0,12992,47
3,Durrës,933,919,41.33054100,19.46326500,13,10119,8963,1,30734,223
4,Elbasan,97,86,41.11456500,20.08415200,8,8584,8242,3,20852,245
5,Fier,2060,2046,40.72902000,19.56091000,13,11363,9067,1,21362,236
6,Gjirokastër,665,655,40.07869700,20.13633000,10,4757,4033,0,14607,59
7,Korçe,629,619,40.61812600,20.77752800,10,6405,5667,0,17993,109
8,Kukës,242,240,42.07545200,20.42317600,2,2829,2553,0,15124,34
9,Lezhë,22,15,41.78537300,19.64099400,6,6064,5953,1,18408,89
10,Shkodër,756,743,42.06776800,19.51425000,11,7242,6354,2,22139,132
11,Tiranë,18096,18046,41.33278100,19.81696400,45,54781,35711,5,404813,974
12,Vlorë,350,336,40.46778700,19.48373700,14,8927,8452,0,19373,125
