id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,29,27,40.71000700,19.94577900,2,78,48,0,1144,1
2,Dibër,28,27,41.59991200,20.26165100,1,58,28,0,452,2
3,Durrës,291,269,41.33054100,19.46326500,17,834,522,5,4533,21
4,Elbasan,52,47,41.11456500,20.08415200,5,132,74,0,1289,6
5,Fier,95,82,40.72902000,19.56091000,13,256,152,0,2538,9
6,Gjirokastër,25,22,40.07869700,20.13633000,1,56,31,2,1209,0
7,Korçe,75,73,40.61812600,20.77752800,1,159,80,1,937,4
8,Kukës,68,68,42.07545200,20.42317600,0,187,115,0,1228,4
9,Lezhë,79,70,41.78537300,19.64099400,8,243,161,1,1820,3
10,Shkodër,215,210,42.06776800,19.51425000,3,554,312,2,3092,27
11,Tiranë,1285,1229,41.33278100,19.81696400,49,2753,1383,7,17683,85
12,Vlorë,93,91,40.46778700,19.48373700,2,209,112,0,2052,4
