id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,764,759,40.71000700,19.94577900,5,11255,10336,0,30802,155
2,Dibër,233,229,41.59991200,20.26165100,4,3857,3567,0,28591,57
3,Durrës,1565,1552,41.33054100,19.46326500,11,17500,15610,2,49844,325
4,Elbasan,1633,1623,41.11456500,20.08415200,8,14512,12568,2,38166,311
5,Fier,1700,1675,40.72902000,19.56091000,21,22014,19985,4,37259,329
6,Gjirokastër,996,986,40.07869700,20.13633000,10,8883,7796,0,29470,91
7,Korçe,784,775,40.61812600,20.77752800,9,10050,9117,0,36371,149
8,Kukës,210,205,42.07545200,20.42317600,5,4522,4276,0,31051,36
9,Lezhë,800,792,41.78537300,19.64099400,8,10016,9099,0,33860,117
10,Shkodër,1442,1436,42.06776800,19.51425000,6,14683,13072,0,37953,169
11,Tiranë,10566,10536,41.33278100,19.81696400,24,102467,90564,6,1198963,1337
12,Vlorë,1329,1324,40.46778700,19.48373700,5,16727,15197,0,37305,201
