id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,811,796,40.71000700,19.94577900,13,2608,1746,2,6264,51
2,Dibër,520,517,41.59991200,20.26165100,3,1391,850,0,5122,21
3,Durrës,1303,1285,41.33054100,19.46326500,16,5058,3624,2,15865,131
4,Elbasan,901,871,41.11456500,20.08415200,28,3635,2612,2,8391,122
5,Fier,1805,1788,40.72902000,19.56091000,16,5283,3367,1,8412,111
6,Gjirokastër,444,433,40.07869700,20.13633000,10,2049,1576,1,6232,29
7,Korçe,902,883,40.61812600,20.77752800,16,3405,2435,3,6985,68
8,Kukës,402,395,42.07545200,20.42317600,7,1465,1035,0,6924,28
9,Lezhë,1003,990,41.78537300,19.64099400,13,3058,2004,0,8164,51
10,Shkodër,1336,1321,42.06776800,19.51425000,15,3703,2295,0,10892,72
11,Tiranë,14275,14167,41.33278100,19.81696400,99,28307,13524,9,196136,508
12,Vlorë,1004,986,40.46778700,19.48373700,15,3633,2580,3,8018,49
