id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,16,15,40.71000700,19.94577900,0,31,15,1,763,0
2,Dibër,10,9,41.59991200,20.26165100,1,20,10,0,191,0
3,Durrës,213,205,41.33054100,19.46326500,7,561,336,1,3378,12
4,Elbasan,24,23,41.11456500,20.08415200,0,57,31,1,873,2
5,Fier,48,41,40.72902000,19.56091000,7,136,83,0,1916,5
6,Gjirokastër,15,14,40.07869700,20.13633000,1,17,2,0,924,0
7,Korçe,31,28,40.61812600,20.77752800,3,62,31,0,551,0
8,Kukës,25,22,42.07545200,20.42317600,3,74,48,0,657,1
9,Lezhë,64,59,41.78537300,19.64099400,5,135,70,0,1253,1
10,Shkodër,168,157,42.06776800,19.51425000,11,409,229,0,2439,12
11,Tiranë,453,421,41.33278100,19.81696400,26,1319,822,6,11377,44
12,Vlorë,116,110,40.46778700,19.48373700,6,143,25,0,1508,2
