id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,802,787,40.71000700,19.94577900,13,2656,1803,2,6334,51
2,Dibër,556,553,41.59991200,20.26165100,3,1443,865,0,5192,22
3,Durrës,1335,1318,41.33054100,19.46326500,15,5167,3701,2,16025,131
4,Elbasan,918,889,41.11456500,20.08415200,27,3708,2668,2,8491,122
5,Fier,1821,1804,40.72902000,19.56091000,14,5406,3472,3,8492,113
6,Gjirokastër,457,446,40.07869700,20.13633000,10,2065,1579,1,6306,29
7,Korçe,913,894,40.61812600,20.77752800,16,3444,2462,3,7075,69
8,Kukës,382,375,42.07545200,20.42317600,7,1482,1072,0,7014,28
9,Lezhë,1005,992,41.78537300,19.64099400,13,3112,2056,0,8264,51
10,Shkodër,1363,1347,42.06776800,19.51425000,15,3766,2331,1,11004,72
11,Tiranë,14396,14299,41.33278100,19.81696400,89,28654,13744,8,200402,514
12,Vlorë,1006,992,40.46778700,19.48373700,12,3724,2668,2,8108,50
