id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,8,6,40.71000700,19.94577900,2,23,15,0,689,0
2,Dibër,8,7,41.59991200,20.26165100,1,18,10,0,137,0
3,Durrës,209,202,41.33054100,19.46326500,7,534,313,0,3219,12
4,Elbasan,13,12,41.11456500,20.08415200,0,43,28,1,827,2
5,Fier,46,43,40.72902000,19.56091000,3,131,80,0,1824,5
6,Gjirokastër,10,10,40.07869700,20.13633000,0,12,2,0,879,0
7,Korçe,32,30,40.61812600,20.77752800,2,55,23,0,510,0
8,Kukës,21,19,42.07545200,20.42317600,2,67,45,0,628,1
9,Lezhë,57,53,41.78537300,19.64099400,3,120,63,1,1212,0
10,Shkodër,158,146,42.06776800,19.51425000,11,385,216,1,2327,11
11,Tiranë,409,369,41.33278100,19.81696400,35,1229,781,5,10870,39
12,Vlorë,117,111,40.46778700,19.48373700,6,135,16,0,1479,2
