id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,230,222,40.71000700,19.94577900,7,8396,8054,1,24702,112
2,Dibër,127,126,41.59991200,20.26165100,1,3182,3003,0,23041,52
3,Durrës,842,819,41.33054100,19.46326500,20,13663,12548,3,43794,273
4,Elbasan,346,327,41.11456500,20.08415200,16,11057,10432,3,32056,279
5,Fier,712,694,40.72902000,19.56091000,14,15790,14805,4,31159,273
6,Gjirokastër,208,203,40.07869700,20.13633000,5,5997,5718,0,23470,71
7,Korçe,155,148,40.61812600,20.77752800,6,8007,7728,1,30271,124
8,Kukës,156,148,42.07545200,20.42317600,7,3839,3649,1,24956,34
9,Lezhë,269,257,41.78537300,19.64099400,11,8291,7913,1,27760,109
10,Shkodër,609,598,42.06776800,19.51425000,11,12243,11473,0,31857,161
11,Tiranë,3080,3038,41.33278100,19.81696400,38,71847,67646,4,916368,1121
12,Vlorë,379,369,40.46778700,19.48373700,9,12656,12118,1,28201,159
