id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,842,834,40.71000700,19.94577900,7,12210,11209,1,33302,159
2,Dibër,156,154,41.59991200,20.26165100,2,4048,3835,0,31091,57
3,Durrës,850,836,41.33054100,19.46326500,12,18807,17619,2,52344,338
4,Elbasan,1178,1167,41.11456500,20.08415200,9,15521,14028,2,40666,315
5,Fier,1660,1639,40.72902000,19.56091000,18,23799,21804,3,39759,335
6,Gjirokastër,968,966,40.07869700,20.13633000,2,9919,8859,0,31970,92
7,Korçe,749,741,40.61812600,20.77752800,6,10786,9888,2,38871,149
8,Kukës,299,294,42.07545200,20.42317600,5,4757,4422,0,33551,36
9,Lezhë,718,710,41.78537300,19.64099400,8,10675,9839,0,36360,118
10,Shkodër,1666,1664,42.06776800,19.51425000,2,15968,14133,0,40453,169
11,Tiranë,8349,8313,41.33278100,19.81696400,28,113707,103988,8,1247775,1370
12,Vlorë,1322,1309,40.46778700,19.48373700,10,18346,16816,3,39805,208
