id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,46,44,40.71000700,19.94577900,2,6753,6607,0,21402,100
2,Dibër,3,3,41.59991200,20.26165100,0,2516,2465,0,19541,48
3,Durrës,30,27,41.33054100,19.46326500,3,10306,10042,0,39404,234
4,Elbasan,80,76,41.11456500,20.08415200,4,8837,8505,0,28506,252
5,Fier,47,47,40.72902000,19.56091000,0,11610,11321,0,27389,242
6,Gjirokastër,15,15,40.07869700,20.13633000,0,4901,4822,0,20480,64
7,Korçe,15,15,40.61812600,20.77752800,0,6803,6670,0,26495,118
8,Kukës,20,20,42.07545200,20.42317600,0,2916,2862,0,21356,34
9,Lezhë,40,34,41.78537300,19.64099400,6,6249,6117,0,24360,92
10,Shkodër,110,109,42.06776800,19.51425000,1,7618,7361,0,27917,147
11,Tiranë,288,279,41.33278100,19.81696400,9,55879,54593,0,641633,998
12,Vlorë,69,67,40.46778700,19.48373700,2,9203,9005,0,24401,129
