id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,172,145,40.71000700,19.94577900,24,5586,5327,3,11389,87
2,Dibër,337,334,41.59991200,20.26165100,2,2409,2025,1,9832,47
3,Durrës,1476,1405,41.33054100,19.46326500,69,9615,7946,2,26168,193
4,Elbasan,463,428,41.11456500,20.08415200,34,7874,7192,1,16772,219
5,Fier,2642,2594,40.72902000,19.56091000,43,10540,7690,5,17312,208
6,Gjirokastër,1228,1211,40.07869700,20.13633000,16,4236,2959,1,11597,49
7,Korçe,794,790,40.61812600,20.77752800,4,5548,4656,0,14273,98
8,Kukës,341,341,42.07545200,20.42317600,0,2596,2222,0,11824,33
9,Lezhë,637,630,41.78537300,19.64099400,6,5678,4955,1,14448,86
10,Shkodër,1276,1253,42.06776800,19.51425000,23,6437,5050,0,18639,111
11,Tiranë,22823,22692,41.33278100,19.81696400,125,52644,28918,6,362603,903
12,Vlorë,1364,1331,40.46778700,19.48373700,32,8381,6906,1,15533,111
