id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,8,6,40.71000700,19.94577900,2,23,15,0,703,0
2,Dibër,8,7,41.59991200,20.26165100,1,18,10,0,141,0
3,Durrës,199,191,41.33054100,19.46326500,8,536,325,0,3240,12
4,Elbasan,16,15,41.11456500,20.08415200,0,49,31,1,860,2
5,Fier,46,39,40.72902000,19.56091000,7,133,82,0,1872,5
6,Gjirokastër,10,9,40.07869700,20.13633000,1,12,2,0,880,0
7,Korçe,35,32,40.61812600,20.77752800,3,58,23,0,525,0
8,Kukës,20,16,42.07545200,20.42317600,4,69,48,0,644,1
9,Lezhë,59,55,41.78537300,19.64099400,3,124,65,1,1235,0
10,Shkodër,164,154,42.06776800,19.51425000,9,394,219,1,2357,11
11,Tiranë,428,388,41.33278100,19.81696400,35,1268,799,5,11039,41
12,Vlorë,115,108,40.46778700,19.48373700,7,135,18,0,1483,2
