id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,460,454,40.71000700,19.94577900,5,9464,8868,1,26652,136
2,Dibër,72,71,41.59991200,20.26165100,1,3332,3207,0,24441,53
3,Durrës,446,427,41.33054100,19.46326500,16,14785,14043,3,45694,296
4,Elbasan,348,335,41.11456500,20.08415200,11,12075,11436,2,34006,291
5,Fier,753,731,40.72902000,19.56091000,18,18119,17073,4,33109,293
6,Gjirokastër,525,518,40.07869700,20.13633000,7,6838,6235,0,25320,78
7,Korçe,239,232,40.61812600,20.77752800,5,8730,8353,2,32221,138
8,Kukës,59,43,42.07545200,20.42317600,14,4131,4037,2,26901,35
9,Lezhë,172,161,41.78537300,19.64099400,9,8775,8488,2,29710,115
10,Shkodër,447,437,42.06776800,19.51425000,10,12868,12254,0,33803,167
11,Tiranë,4463,4427,41.33278100,19.81696400,31,81942,76242,5,1020099,1237
12,Vlorë,379,370,40.46778700,19.48373700,7,13962,13400,2,30155,183
