id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,873,856,40.71000700,19.94577900,15,2247,1327,2,5774,47
2,Dibër,380,371,41.59991200,20.26165100,9,989,590,0,4632,19
3,Durrës,1286,1271,41.33054100,19.46326500,13,4461,3054,2,14745,121
4,Elbasan,894,877,41.11456500,20.08415200,16,3266,2264,1,7691,108
5,Fier,1585,1566,40.72902000,19.56091000,16,4611,2928,3,7852,98
6,Gjirokastër,528,519,40.07869700,20.13633000,9,1889,1333,0,5714,28
7,Korçe,963,946,40.61812600,20.77752800,15,3194,2164,2,6355,67
8,Kukës,455,446,42.07545200,20.42317600,7,1328,847,2,6294,26
9,Lezhë,865,850,41.78537300,19.64099400,14,2549,1638,1,7464,46
10,Shkodër,1339,1322,42.06776800,19.51425000,15,3299,1892,2,10108,68
11,Tiranë,13296,13143,41.33278100,19.81696400,148,25500,11726,5,165273,478
12,Vlorë,1072,1053,40.46778700,19.48373700,16,2921,1802,3,7388,47
