id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,243,242,40.71000700,19.94577900,1,13767,13352,0,40102,172
2,Dibër,75,75,41.59991200,20.26165100,0,4231,4099,0,37796,57
3,Durrës,547,543,41.33054100,19.46326500,4,20777,19873,0,59233,357
4,Elbasan,223,222,41.11456500,20.08415200,1,16739,16194,0,47496,322
5,Fier,472,467,40.72902000,19.56091000,5,27570,26751,0,46671,347
6,Gjirokastër,165,165,40.07869700,20.13633000,0,11282,11017,0,38350,100
7,Korçe,102,102,40.61812600,20.77752800,0,11482,11225,0,45731,155
8,Kukës,41,40,42.07545200,20.42317600,1,5062,4984,0,40236,37
9,Lezhë,141,141,41.78537300,19.64099400,0,11517,11252,0,43020,124
10,Shkodër,221,218,42.06776800,19.51425000,3,17282,16886,0,47260,175
11,Tiranë,4468,4453,41.33278100,19.81696400,15,129732,123816,0,1380204,1448
12,Vlorë,365,365,40.46778700,19.48373700,0,21513,20925,0,46629,223
