id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1,1,40.71000700,19.94577900,0,16,15,0,591,0
2,Dibër,0,0,41.59991200,20.26165100,0,10,10,0,101,0
3,Durrës,114,108,41.33054100,19.46326500,4,357,236,2,2615,7
4,Elbasan,8,7,41.11456500,20.08415200,1,29,21,0,682,0
5,Fier,21,17,40.72902000,19.56091000,4,80,55,0,1525,4
6,Gjirokastër,1,0,40.07869700,20.13633000,1,1,0,0,765,0
7,Korçe,7,6,40.61812600,20.77752800,1,25,18,0,335,0
8,Kukës,4,4,42.07545200,20.42317600,0,41,36,0,446,1
9,Lezhë,5,4,41.78537300,19.64099400,1,57,52,0,964,0
10,Shkodër,110,104,42.06776800,19.51425000,4,232,119,2,1783,3
11,Tiranë,301,268,41.33278100,19.81696400,28,834,511,5,8541,22
12,Vlorë,35,35,40.46778700,19.48373700,0,40,4,0,918,1
