id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,16,16,40.71000700,19.94577900,0,32,15,0,788,1
2,Dibër,11,10,41.59991200,20.26165100,1,21,10,0,217,0
3,Durrës,221,209,41.33054100,19.46326500,11,571,337,1,3437,13
4,Elbasan,25,24,41.11456500,20.08415200,0,58,31,1,883,2
5,Fier,49,42,40.72902000,19.56091000,7,139,85,0,1938,5
6,Gjirokastër,15,14,40.07869700,20.13633000,1,18,3,0,942,0
7,Korçe,30,27,40.61812600,20.77752800,3,66,36,0,564,0
8,Kukës,24,21,42.07545200,20.42317600,3,74,49,0,667,1
9,Lezhë,63,59,41.78537300,19.64099400,4,137,73,0,1268,1
10,Shkodër,167,154,42.06776800,19.51425000,13,417,238,0,2476,12
11,Tiranë,477,447,41.33278100,19.81696400,26,1361,840,4,11536,44
12,Vlorë,115,109,40.46778700,19.48373700,5,144,27,1,1523,2
