id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,804,789,40.71000700,19.94577900,13,2864,2009,2,6579,51
2,Dibër,495,492,41.59991200,20.26165100,3,1591,1074,0,5437,22
3,Durrës,1428,1411,41.33054100,19.46326500,16,5559,3998,1,16585,133
4,Elbasan,1044,1017,41.11456500,20.08415200,25,4014,2847,2,8841,123
5,Fier,1943,1926,40.72902000,19.56091000,15,5798,3738,2,8772,117
6,Gjirokastër,495,484,40.07869700,20.13633000,10,2130,1604,1,6565,31
7,Korçe,866,847,40.61812600,20.77752800,16,3532,2596,3,7390,70
8,Kukës,384,376,42.07545200,20.42317600,8,1560,1147,0,7329,29
9,Lezhë,965,951,41.78537300,19.64099400,13,3306,2288,1,8614,53
10,Shkodër,1343,1327,42.06776800,19.51425000,15,3930,2513,1,11396,74
11,Tiranë,15014,14898,41.33278100,19.81696400,110,30213,14667,6,217711,532
12,Vlorë,1036,1022,40.46778700,19.48373700,12,4071,2983,2,8423,52
