id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,812,797,40.71000700,19.94577900,13,2895,2032,2,6614,51
2,Dibër,506,503,41.59991200,20.26165100,3,1615,1086,0,5472,23
3,Durrës,1444,1427,41.33054100,19.46326500,16,5614,4037,1,16665,133
4,Elbasan,1055,1028,41.11456500,20.08415200,25,4079,2901,2,8891,123
5,Fier,1953,1936,40.72902000,19.56091000,14,5855,3784,3,8812,118
6,Gjirokastër,502,491,40.07869700,20.13633000,10,2147,1614,1,6602,31
7,Korçe,874,855,40.61812600,20.77752800,16,3549,2605,3,7435,70
8,Kukës,375,367,42.07545200,20.42317600,8,1571,1167,0,7374,29
9,Lezhë,962,948,41.78537300,19.64099400,13,3343,2328,1,8664,53
10,Shkodër,1320,1304,42.06776800,19.51425000,15,3943,2549,1,11452,74
11,Tiranë,15156,15038,41.33278100,19.81696400,110,30500,14810,8,220524,534
12,Vlorë,1019,1005,40.46778700,19.48373700,12,4127,3056,2,8468,52
