id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,116,90,40.71000700,19.94577900,23,5638,5434,3,11629,88
2,Dibër,327,324,41.59991200,20.26165100,2,2413,2039,1,10036,47
3,Durrës,1424,1365,41.33054100,19.46326500,55,9652,8032,4,26476,196
4,Elbasan,426,396,41.11456500,20.08415200,30,7936,7289,0,17044,221
5,Fier,2605,2565,40.72902000,19.56091000,36,10588,7770,4,17582,213
6,Gjirokastër,1258,1245,40.07869700,20.13633000,13,4287,2979,0,11791,50
7,Korçe,764,761,40.61812600,20.77752800,3,5603,4740,0,14521,99
8,Kukës,344,344,42.07545200,20.42317600,0,2615,2238,0,12044,33
9,Lezhë,569,562,41.78537300,19.64099400,6,5714,5059,1,14712,86
10,Shkodër,1233,1214,42.06776800,19.51425000,19,6495,5149,0,18869,113
11,Tiranë,22556,22428,41.33278100,19.81696400,123,52898,29433,5,364546,909
12,Vlorë,1309,1280,40.46778700,19.48373700,28,8456,7031,1,15789,116
