id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,49,49,40.71000700,19.94577900,0,15691,15466,0,44162,176
2,Dibër,45,45,41.59991200,20.26165100,0,4750,4648,0,41856,57
3,Durrës,118,117,41.33054100,19.46326500,1,24016,23532,0,63293,366
4,Elbasan,163,160,41.11456500,20.08415200,3,18354,17866,0,51557,325
5,Fier,172,171,40.72902000,19.56091000,1,32802,32277,0,50731,353
6,Gjirokastër,54,54,40.07869700,20.13633000,0,12603,12448,0,42420,101
7,Korçe,100,100,40.61812600,20.77752800,0,13186,12927,0,49791,159
8,Kukës,5,5,42.07545200,20.42317600,0,5381,5339,0,44286,37
9,Lezhë,24,24,41.78537300,19.64099400,0,12791,12642,0,47080,125
10,Shkodër,184,184,42.06776800,19.51425000,0,19070,18709,0,51350,177
11,Tiranë,855,847,41.33278100,19.81696400,8,145634,143296,0,1429159,1483
12,Vlorë,92,89,40.46778700,19.48373700,3,24859,24542,0,50689,225
