id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,936,915,40.71000700,19.94577900,20,3609,2618,1,7909,55
2,Dibër,411,403,41.59991200,20.26165100,8,1948,1503,0,6617,34
3,Durrës,1731,1695,41.33054100,19.46326500,35,6911,5035,1,19295,145
4,Elbasan,1540,1505,41.11456500,20.08415200,33,5345,3671,2,10691,134
5,Fier,2689,2662,40.72902000,19.56091000,24,7444,4626,3,11292,129
6,Gjirokastër,659,646,40.07869700,20.13633000,12,2521,1829,1,8261,33
7,Korçe,983,972,40.61812600,20.77752800,10,3902,2845,1,8900,74
8,Kukës,465,449,42.07545200,20.42317600,16,1908,1413,0,8614,30
9,Lezhë,1115,1092,41.78537300,19.64099400,22,4155,2974,1,10164,66
10,Shkodër,1512,1504,42.06776800,19.51425000,7,4569,2983,1,13044,74
11,Tiranë,18363,18167,41.33278100,19.81696400,188,36477,17498,8,262372,616
12,Vlorë,1487,1450,40.46778700,19.48373700,31,5423,3880,6,10383,56
