id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,2,2,40.71000700,19.94577900,0,13216,13043,0,38542,171
2,Dibër,0,0,41.59991200,20.26165100,0,4125,4068,0,36261,57
3,Durrës,6,4,41.33054100,19.46326500,2,19748,19385,0,57604,357
4,Elbasan,7,6,41.11456500,20.08415200,1,16387,16058,0,45936,322
5,Fier,25,23,40.72902000,19.56091000,2,25747,25375,0,45049,347
6,Gjirokastër,6,6,40.07869700,20.13633000,0,10852,10749,0,36790,97
7,Korçe,3,3,40.61812600,20.77752800,0,11222,11064,0,44121,155
8,Kukës,2,2,42.07545200,20.42317600,0,5001,4963,0,38701,36
9,Lezhë,8,8,41.78537300,19.64099400,0,11086,10956,0,41460,122
10,Shkodër,10,10,42.06776800,19.51425000,0,16699,16514,0,45700,175
11,Tiranë,102,99,41.33278100,19.81696400,3,121098,119560,0,1339760,1436
12,Vlorë,15,15,40.46778700,19.48373700,0,20259,20022,0,45069,222
