id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1018,991,40.71000700,19.94577900,26,4138,3060,1,8824,60
2,Dibër,317,299,41.59991200,20.26165100,18,2096,1742,0,7439,37
3,Durrës,1718,1662,41.33054100,19.46326500,53,7698,5824,3,21305,156
4,Elbasan,1307,1235,41.11456500,20.08415200,70,5974,4525,2,12275,142
5,Fier,2952,2908,40.72902000,19.56091000,41,8449,5361,3,13052,136
6,Gjirokastër,855,837,40.07869700,20.13633000,18,2857,1967,0,9167,35
7,Korçe,1018,999,40.61812600,20.77752800,17,4197,3101,2,10215,78
8,Kukës,429,409,42.07545200,20.42317600,19,2052,1592,1,9474,31
9,Lezhë,1127,1098,41.78537300,19.64099400,27,4497,3299,2,11259,71
10,Shkodër,1500,1485,42.06776800,19.51425000,14,4921,3345,1,14519,76
11,Tiranë,20505,20314,41.33278100,19.81696400,184,40608,19423,7,283299,680
12,Vlorë,1801,1763,40.46778700,19.48373700,37,6363,4497,1,11749,65
