id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,41,40,40.71000700,19.94577900,1,6662,6523,0,16941,98
2,Dibër,1,1,41.59991200,20.26165100,0,2506,2457,0,14948,48
3,Durrës,12,9,41.33054100,19.46326500,3,10234,9989,0,32794,233
4,Elbasan,42,38,41.11456500,20.08415200,4,8708,8415,0,22836,251
5,Fier,23,14,40.72902000,19.56091000,7,11536,11271,2,23342,242
6,Gjirokastër,35,33,40.07869700,20.13633000,2,4870,4772,0,16553,63
7,Korçe,114,112,40.61812600,20.77752800,2,6745,6515,0,19953,116
8,Kukës,14,14,42.07545200,20.42317600,0,2868,2820,0,17056,34
9,Lezhë,35,35,41.78537300,19.64099400,0,6164,6038,0,20434,91
10,Shkodër,86,83,42.06776800,19.51425000,2,7439,7206,1,24351,147
11,Tiranë,575,547,41.33278100,19.81696400,24,55365,53796,4,468397,994
12,Vlorë,55,50,40.46778700,19.48373700,4,9112,8930,1,21341,127
