id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,455,449,40.71000700,19.94577900,6,10690,10082,0,29502,153
2,Dibër,177,175,41.59991200,20.26165100,2,3646,3413,0,27291,56
3,Durrës,1102,1089,41.33054100,19.46326500,11,16438,15016,2,48544,320
4,Elbasan,950,943,41.11456500,20.08415200,5,13499,12241,2,36866,308
5,Fier,1165,1144,40.72902000,19.56091000,18,20791,19301,3,35959,325
6,Gjirokastër,533,530,40.07869700,20.13633000,3,8077,7456,0,28170,88
7,Korçe,335,328,40.61812600,20.77752800,6,9469,8985,1,35071,149
8,Kukës,113,106,42.07545200,20.42317600,7,4376,4227,0,29751,36
9,Lezhë,401,393,41.78537300,19.64099400,8,9485,8967,0,32560,117
10,Shkodër,803,794,42.06776800,19.51425000,8,13811,12839,1,36653,169
11,Tiranë,6922,6883,41.33278100,19.81696400,33,94475,86231,6,1158293,1322
12,Vlorë,830,823,40.46778700,19.48373700,7,15730,14702,0,36005,198
