id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,286,270,40.71000700,19.94577900,15,659,366,1,3939,7
2,Dibër,97,86,41.59991200,20.26165100,11,280,171,0,2807,12
3,Durrës,920,894,41.33054100,19.46326500,26,2262,1286,0,10505,56
4,Elbasan,461,435,41.11456500,20.08415200,25,1178,672,1,5041,45
5,Fier,784,752,40.72902000,19.56091000,29,1595,778,3,5710,33
6,Gjirokastër,163,158,40.07869700,20.13633000,5,392,223,0,3777,6
7,Korçe,634,605,40.61812600,20.77752800,28,1311,641,1,3970,36
8,Kukës,221,204,42.07545200,20.42317600,17,602,364,0,3909,17
9,Lezhë,454,447,41.78537300,19.64099400,7,978,498,0,4864,26
10,Shkodër,579,567,42.06776800,19.51425000,11,1326,700,1,7118,47
11,Tiranë,5164,5020,41.33278100,19.81696400,139,10944,5541,5,70465,239
12,Vlorë,423,410,40.46778700,19.48373700,12,773,338,1,5043,12
