id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,6,6,40.71000700,19.94577900,0,13212,13035,0,38222,171
2,Dibër,0,0,41.59991200,20.26165100,0,4125,4068,0,35941,57
3,Durrës,11,10,41.33054100,19.46326500,1,19735,19367,0,57274,357
4,Elbasan,12,12,41.11456500,20.08415200,0,16377,16043,0,45596,322
5,Fier,39,38,40.72902000,19.56091000,1,25692,25306,0,44589,347
6,Gjirokastër,10,10,40.07869700,20.13633000,0,10843,10737,0,36460,96
7,Korçe,11,11,40.61812600,20.77752800,0,11208,11042,0,43801,155
8,Kukës,5,5,42.07545200,20.42317600,0,5001,4960,0,38381,36
9,Lezhë,3,3,41.78537300,19.64099400,0,11081,10956,0,41140,122
10,Shkodër,10,10,42.06776800,19.51425000,0,16689,16504,0,45380,175
11,Tiranë,246,244,41.33278100,19.81696400,2,120926,119244,0,1334891,1436
12,Vlorë,45,44,40.46778700,19.48373700,1,20218,19951,0,44739,222
