id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,12,12,40.71000700,19.94577900,0,13206,13023,0,37962,171
2,Dibër,1,1,41.59991200,20.26165100,0,4125,4067,0,35681,57
3,Durrës,9,9,41.33054100,19.46326500,0,19724,19358,0,57014,357
4,Elbasan,7,5,41.11456500,20.08415200,2,16367,16038,0,45336,322
5,Fier,32,32,40.72902000,19.56091000,0,25632,25253,0,44329,347
6,Gjirokastër,12,12,40.07869700,20.13633000,0,10833,10725,0,36500,96
7,Korçe,15,14,40.61812600,20.77752800,1,11203,11033,0,43541,155
8,Kukës,3,3,42.07545200,20.42317600,0,4999,4960,0,38121,36
9,Lezhë,3,3,41.78537300,19.64099400,0,11078,10953,0,40880,122
10,Shkodër,9,9,42.06776800,19.51425000,0,16681,16497,0,45120,175
11,Tiranë,302,299,41.33278100,19.81696400,3,120806,119068,0,1331360,1436
12,Vlorë,34,33,40.46778700,19.48373700,1,20174,19918,0,44479,222
