id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,867,866,40.71000700,19.94577900,1,11781,10756,0,32302,158
2,Dibër,247,243,41.59991200,20.26165100,4,4002,3698,0,30091,57
3,Durrës,1469,1459,41.33054100,19.46326500,8,18403,16603,2,51344,331
4,Elbasan,1548,1538,41.11456500,20.08415200,8,15188,13326,2,39666,314
5,Fier,1945,1924,40.72902000,19.56091000,19,23102,20824,2,38759,333
6,Gjirokastër,1261,1253,40.07869700,20.13633000,8,9544,8191,0,30970,92
7,Korçe,942,935,40.61812600,20.77752800,7,10548,9457,0,37871,149
8,Kukës,290,285,42.07545200,20.42317600,5,4669,4343,0,32551,36
9,Lezhë,870,862,41.78537300,19.64099400,8,10447,9459,0,35360,118
10,Shkodër,1798,1796,42.06776800,19.51425000,2,15558,13591,0,39453,169
11,Tiranë,10830,10795,41.33278100,19.81696400,31,110080,97895,4,1230140,1355
12,Vlorë,1438,1426,40.46778700,19.48373700,12,17693,16050,0,38805,205
