id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,49,47,40.71000700,19.94577900,2,6756,6607,0,21502,100
2,Dibër,6,6,41.59991200,20.26165100,0,2519,2465,0,19641,48
3,Durrës,49,45,41.33054100,19.46326500,4,10326,10042,0,39494,235
4,Elbasan,98,94,41.11456500,20.08415200,4,8864,8514,0,28606,252
5,Fier,85,84,40.72902000,19.56091000,1,11650,11323,0,27489,242
6,Gjirokastër,20,20,40.07869700,20.13633000,0,4906,4822,0,20580,64
7,Korçe,18,18,40.61812600,20.77752800,0,6806,6670,0,26595,118
8,Kukës,24,24,42.07545200,20.42317600,0,2922,2864,0,21456,34
9,Lezhë,60,54,41.78537300,19.64099400,6,6268,6116,0,24460,92
10,Shkodër,159,158,42.06776800,19.51425000,1,7669,7363,0,28017,147
11,Tiranë,364,352,41.33278100,19.81696400,12,55986,54624,0,648388,998
12,Vlorë,103,101,40.46778700,19.48373700,2,9240,9008,0,24501,129
