id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,256,246,40.71000700,19.94577900,10,10167,9764,0,28202,147
2,Dibër,59,55,41.59991200,20.26165100,4,3443,3329,0,25991,55
3,Durrës,339,326,41.33054100,19.46326500,11,15490,14840,2,47244,311
4,Elbasan,288,279,41.11456500,20.08415200,7,12603,12017,2,35556,298
5,Fier,619,596,40.72902000,19.56091000,21,19539,18602,2,34659,318
6,Gjirokastër,310,299,40.07869700,20.13633000,11,7434,7040,0,26870,84
7,Korçe,125,118,40.61812600,20.77752800,7,9090,8819,0,33771,146
8,Kukës,67,60,42.07545200,20.42317600,7,4246,4143,0,28451,36
9,Lezhë,129,118,41.78537300,19.64099400,11,9089,8843,0,31260,117
10,Shkodër,363,354,42.06776800,19.51425000,9,13211,12679,0,35353,169
11,Tiranë,2464,2427,41.33278100,19.81696400,33,86773,83013,4,1079679,1296
12,Vlorë,216,213,40.46778700,19.48373700,3,14692,14287,0,31705,189
