id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,701,678,40.71000700,19.94577900,21,1570,839,2,5074,30
2,Dibër,252,248,41.59991200,20.26165100,4,586,317,0,3932,17
3,Durrës,1349,1319,41.33054100,19.46326500,27,3609,2158,3,13145,102
4,Elbasan,872,828,41.11456500,20.08415200,40,2543,1585,4,6691,86
5,Fier,1612,1570,40.72902000,19.56091000,36,3520,1832,6,7052,76
6,Gjirokastër,518,502,40.07869700,20.13633000,15,1456,919,1,4974,19
7,Korçe,1122,1096,40.61812600,20.77752800,23,2684,1501,3,5455,61
8,Kukës,434,423,42.07545200,20.42317600,10,1066,612,1,5394,20
9,Lezhë,740,732,41.78537300,19.64099400,7,1861,1083,1,6464,38
10,Shkodër,903,880,42.06776800,19.51425000,21,2283,1317,2,8988,63
11,Tiranë,11041,10829,41.33278100,19.81696400,201,20494,9075,11,127915,378
12,Vlorë,1037,1013,40.46778700,19.48373700,21,2011,942,3,6488,32
