id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,958,951,40.71000700,19.94577900,7,11619,10504,0,31802,157
2,Dibër,306,302,41.59991200,20.26165100,4,3963,3600,0,29591,57
3,Durrës,1644,1631,41.33054100,19.46326500,11,18115,16141,2,50844,330
4,Elbasan,1707,1696,41.11456500,20.08415200,9,15013,12994,2,39166,312
5,Fier,1913,1885,40.72902000,19.56091000,24,22705,20463,4,38259,329
6,Gjirokastër,1192,1181,40.07869700,20.13633000,10,9309,8025,1,30470,92
7,Korçe,984,973,40.61812600,20.77752800,11,10401,9268,0,37371,149
8,Kukës,277,272,42.07545200,20.42317600,5,4617,4304,0,32051,36
9,Lezhë,908,900,41.78537300,19.64099400,8,10301,9275,0,34860,118
10,Shkodër,1761,1755,42.06776800,19.51425000,6,15301,13371,0,38953,169
11,Tiranë,11288,11257,41.33278100,19.81696400,26,107682,95050,5,1219539,1344
12,Vlorë,1498,1487,40.46778700,19.48373700,11,17386,15684,0,38305,204
